"","stats.bias","stats.MSPE","stats.RMSPE","stats.RAV","cv_predict","se.fit"
"1",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,3.03572165676758,0.809816028854086
"2",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.29409397140483,0.545259025820957
"3",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.41821853003006,0.578279918185905
"4",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.78935754049095,0.566548984725984
"5",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.4948846257206,0.533986245222362
"6",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.29544968735237,0.572626301191206
"7",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.65569616932703,0.580948035047695
"8",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.41473993062348,0.586947616859564
"9",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.96959279342313,0.534937383848414
"10",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.54930181625319,0.529184911006733
"11",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.28771902962809,0.671738915462136
"12",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.14033018708683,0.539683196317905
"13",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.37867795104828,0.527435287812782
"14",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.20609137187789,0.532224987255479
"15",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.25815844904212,0.561705010879393
"16",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.11903315976542,0.554214620062438
"17",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.05523901865327,0.530945975352274
"18",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.68750945313897,0.559396894568546
"19",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.95405907452747,0.564779679301842
"20",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.94307637595143,0.551990295930469
"21",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.08239745452551,0.560382716419813
"22",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.17613529709806,0.547897552625868
"23",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.24863139599959,0.545371006914586
"24",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.33965077557491,0.561533958467705
"25",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.27188996013419,0.553829065738505
"26",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.902416763328921,0.520584945170638
"27",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.05000621188317,0.563213867829894
"28",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.90949004350478,0.624036432066052
"29",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.37602540356384,0.563516702787312
"30",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.47243319550469,0.526146671090537
"31",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.49506480300983,0.525543393162725
"32",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.846083174778994,0.512593150575213
"33",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.38804051451047,0.529260215230929
"34",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.03510559956679,0.577628450437792
"35",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.14819019790072,0.629401062858851
"36",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.899993527449986,0.560747248712297
"37",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.16827492460927,0.609412598980915
"38",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.690339212177948,0.573087130241715
"39",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.338480413520723,0.561573074283201
"40",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.66082283967287,0.571350371107579
"41",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.783819658590528,0.564393483547227
"42",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.43664278656934,0.674799603175215
"43",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.867399502408115,0.683671053662318
"44",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.732023307383484,0.534643501961532
"45",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.667173319463419,0.51281459152467
"46",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.13781489495586,0.549579254609894
"47",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.754917753527401,0.867326774837003
"48",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.972274427744987,0.573834231744543
"49",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.682183111482846,0.511845634608795
"50",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.995811566291855,0.566963012704093
"51",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.636296451244717,0.550251755179511
"52",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.836538800325754,0.612428523080249
"53",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.574070944064901,0.622707976816186
"54",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.361767847289774,0.531054853833093
"55",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.691633225600286,0.580658111516001
"56",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.613856288568278,0.471085364251201
"57",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.806243694358184,0.46149290005108
"58",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.892721497586025,0.567616198957395
"59",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.31937334991037,0.511392845741941
"60",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,1.33358155491397,0.497518228065845
"61",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,0.773915974677162,0.6034047572016
"62",-0.158715541242116,0.678950820088485,0.82398472078582,0.576746340040321,2.06685834366685,0.791081278197914
